w_power,w_airspeed,w_fc,pressure_altitude,temperature,propeller_pitch,manifold_pressure,optimal_power,optimal_airspeed,optimal_fc,objective_value
0.225,0.675,0.1,2.7767072536014174e-9,30.9999999999314,2100.0000000000573,15.000000000000675,31.16683442899797,94.1571998600738,5.947242793595365,71.1633719314339
0.25,0.65,0.1,2.8146475983586e-9,30.999999999933138,2100.000000000058,15.000000000000675,31.16683442899791,94.1571998600738,5.947242793595365,69.58861279565699
0.275,0.625,0.1,2.8514132777302386e-9,30.999999999934765,2100.000000000059,15.000000000000673,31.166834428997845,94.15719986007389,5.9472427935953505,68.01385365988013
0.3,0.6,0.1,2.8906263757098323e-9,30.999999999936318,2100.00000000006,15.000000000000675,31.16683442899779,94.15719986007389,5.9472427935953505,66.43909452410321
0.325,0.5750000000000001,0.1,2.9304276808701975e-9,30.999999999937824,2100.000000000061,15.000000000000673,31.166834428997742,94.15719986007392,5.947242793595358,64.86433538832631
0.35,0.55,0.1,2.9665269500972578e-9,30.999999999939245,2100.0000000000623,15.000000000000673,31.166834428997685,94.15719986007404,5.9472427935953505,63.28957625254945
0.375,0.525,0.1,3.0140245035997387e-9,30.99999999994064,2100.000000000063,15.000000000000673,31.166834428997667,94.15719986007407,5.947242793595354,61.714817116772544
0.4,0.5,0.1,3.056587347345368e-9,30.9999999999419,2100.0000000000646,15.000000000000673,31.16683442899764,94.15719986007417,5.947242793595347,60.14005798099567
0.425,0.475,0.1,3.099897131964613e-9,30.999999999943178,2100.0000000000655,15.000000000000673,31.166834428997614,94.15719986007423,5.9472427935953505,58.56529884521878
0.45,0.45000000000000007,0.1,3.1481256895900844e-9,30.999999999944336,2100.000000000067,15.000000000000671,31.166834428997582,94.1571998600743,5.947242793595347,56.99053970944188
0.475,0.42500000000000004,0.1,3.1980759173512633e-9,30.999999999945533,2100.0000000000678,15.000000000000673,31.16683442899757,94.15719986007437,5.947242793595347,55.41578057366498
0.5,0.4,0.1,3.2445572472719904e-9,30.999999999946485,2100.000000000069,15.000000000000673,31.16683442899758,94.15719986007444,5.947242793595358,53.8410214378881
0.525,0.375,0.1,3.295071324995271e-9,30.99999999994759,2100.0000000000705,15.000000000000671,31.166834428997564,94.15719986007454,5.947242793595354,52.26626230211121
0.55,0.35,0.1,3.3479771416570313e-9,30.99999999994862,2100.000000000072,15.000000000000671,31.16683442899756,94.15719986007468,5.947242793595358,50.69150316633433
0.575,0.32500000000000007,0.1,3.400757101118255e-9,30.99999999994961,2100.000000000073,15.000000000000671,31.16683442899757,94.15719986007477,5.947242793595361,49.11674403055744
0.6,0.30000000000000004,0.1,3.4547615631050955e-9,30.99999999995055,2100.000000000075,15.00000000000067,31.166834428997586,94.15719986007484,5.947242793595361,47.54198489478055
0.625,0.275,0.1,3.5107769253208687e-9,30.999999999951456,2100.0000000000764,15.00000000000067,31.166834428997593,94.15719986007498,5.947242793595372,45.967225759003654
0.65,0.24999999999999997,0.1,3.5762860741388854e-9,30.999999999952365,2100.000000000078,15.000000000000671,31.166834428997635,94.15719986007512,5.947242793595372,44.39246662322678
0.675,0.22499999999999995,0.1,3.6340810250368114e-9,30.999999999953168,2100.00000000008,15.00000000000067,31.166834428997642,94.15719986007527,5.947242793595375,42.81770748744988
0.7,0.20000000000000004,0.1,3.6986892392729187e-9,30.999999999953978,2100.0000000000814,15.00000000000067,31.16683442899767,94.15719986007541,5.947242793595379,41.24294835167299
0.725,0.17500000000000002,0.1,3.763810796288256e-9,30.99999999995478,2100.000000000083,15.00000000000067,31.16683442899772,94.15719986007551,5.947242793595382,39.6681892158961
0.75,0.15,0.1,3.831851803805302e-9,30.999999999955573,2100.0000000000855,15.000000000000668,31.166834428997756,94.15719986007568,5.9472427935953895,38.093430080119205
0.775,0.12499999999999997,0.1,3.908044852384821e-9,30.999999999956255,2100.0000000000873,15.00000000000067,31.16683442899781,94.15719986007586,5.9472427935954,36.51867094434232
0.8,0.09999999999999995,0.1,3.978536068017475e-9,30.999999999956966,2100.0000000000896,15.000000000000668,31.166834428997866,94.15719986007605,5.947242793595407,34.94391180856543
0.825,0.07500000000000004,0.1,4.0526747374337266e-9,30.999999999957648,2100.000000000092,15.000000000000668,31.166834428997927,94.1571998600762,5.947242793595414,33.369152672788545
0.85,0.05000000000000002,0.1,4.131789554579251e-9,30.999999999958295,2100.000000000094,15.000000000000668,31.166834428997987,94.15719986007642,5.9472427935954215,31.794393537011654
0.875,0.024999999999999994,0.1,4.218137022934791e-9,30.999999999958938,2100.000000000097,15.000000000000668,31.16683442899807,94.15719986007663,5.947242793595425,30.219634401234767
0.9,-2.7755575615628914e-17,0.1,4.2995360891167e-9,30.99999999995959,2100.000000000099,15.000000000000668,31.166834428998133,94.15719986007679,5.947242793595436,28.64487526545786
0.0,0.875,0.125,2.547695766282044e-9,30.999999999908574,2100.0000000000514,15.000000000000693,31.16683442899925,94.15719986007397,5.947242793595464,83.13095522676416
0.025,0.85,0.125,2.5784281004890267e-9,30.9999999999116,2100.0000000000523,15.000000000000693,31.166834428999096,94.15719986007397,5.947242793595446,81.55619609098729
0.05,0.825,0.125,2.613842036478656e-9,30.99999999991457,2100.000000000053,15.000000000000693,31.166834428998943,94.15719986007397,5.947242793595439,79.98143695521041
0.075,0.8,0.125,2.6389961164798057e-9,30.999999999917264,2100.0000000000537,15.000000000000693,31.166834428998786,94.15719986007392,5.947242793595425,78.40667781943348
0.1,0.775,0.125,2.675932013214634e-9,30.99999999991963,2100.0000000000546,15.000000000000693,31.16683442899868,94.15719986007392,5.947242793595425,76.8319186836566
0.125,0.75,0.125,2.710288389689283e-9,30.999999999921997,2100.0000000000555,15.000000000000691,31.166834428998573,94.15719986007394,5.947242793595418,75.2571595478797
0.15,0.725,0.125,2.743771506205345e-9,30.999999999924256,2100.0000000000564,15.000000000000693,31.166834428998452,94.15719986007397,5.947242793595411,73.68240041210281
0.175,0.7,0.125,2.7819337666857125e-9,30.99999999992624,2100.0000000000573,15.000000000000691,31.16683442899839,94.15719986007399,5.9472427935954,72.10764127632594
0.2,0.675,0.125,2.818102599018502e-9,30.999999999928136,2100.000000000058,15.000000000000691,31.166834428998296,94.157199860074,5.947242793595397,70.53288214054903
0.225,0.65,0.125,2.85588269170606e-9,30.999999999930157,2100.000000000059,15.000000000000691,31.16683442899822,94.15719986007412,5.947242793595397,68.95812300477219
0.25,0.625,0.125,2.8956641080639803e-9,30.999999999931983,2100.00000000006,15.000000000000691,31.166834428998143,94.15719986007409,5.947242793595386,67.38336386899526
0.275,0.6,0.125,2.9378646942762314e-9,30.99999999993361,2100.000000000061,15.000000000000691,31.16683442899809,94.15719986007414,5.9472427935953895,65.80860473321837
0.3,0.575,0.125,2.974451316568828e-9,30.99999999993526,2100.0000000000623,15.00000000000069,31.166834428998037,94.15719986007423,5.947242793595386,64.23384559744152
0.325,0.55,0.125,3.0148119279027017e-9,30.99999999993692,2100.000000000063,15.00000000000069,31.16683442899798,94.15719986007424,5.947242793595382,62.6590864616646
0.35,0.525,0.125,3.061185720599605e-9,30.999999999938314,2100.000000000064,15.000000000000687,31.166834428997912,94.15719986007433,5.947242793595372,61.08432732588771
0.375,0.5,0.125,3.1073076398006407e-9,30.99999999993973,2100.0000000000655,15.000000000000687,31.166834428997902,94.15719986007437,5.947242793595382,59.50956819011082
0.4,0.475,0.125,3.1563825036462396e-9,30.99999999994109,2100.0000000000664,15.000000000000687,31.16683442899786,94.15719986007444,5.947242793595375,57.934809054333925
0.425,0.44999999999999996,0.125,3.2047497364855033e-9,30.99999999994233,2100.0000000000678,15.000000000000687,31.16683442899784,94.15719986007453,5.947242793595379,56.36004991855704
0.45,0.42500000000000004,0.125,3.2512769279204408e-9,30.999999999943544,2100.000000000069,15.000000000000687,31.166834428997827,94.15719986007461,5.947242793595379,54.78529078278016
0.475,0.4,0.125,3.3001549136560806e-9,30.9999999999447,2100.0000000000705,15.000000000000687,31.166834428997817,94.15719986007468,5.947242793595382,53.21053164700326
0.5,0.375,0.125,3.3565042713815702e-9,30.999999999945846,2100.000000000072,15.000000000000687,31.166834428997817,94.15719986007481,5.947242793595386,51.635772511226385
0.525,0.35,0.125,3.412113547107353e-9,30.99999999994697,2100.000000000073,15.000000000000687,31.16683442899781,94.15719986007488,5.9472427935953895,50.06101337544948
0.55,0.32499999999999996,0.125,3.4634569732662375e-9,30.999999999947928,2100.000000000075,15.000000000000687,31.16683442899782,94.15719986007504,5.947242793595375,48.486254239672604
0.575,0.30000000000000004,0.125,3.5205642138941236e-9,30.99999999994898,2100.0000000000764,15.000000000000686,31.16683442899782,94.15719986007512,5.9472427935953895,46.91149510389571
0.6,0.275,0.125,3.5816196680001232e-9,30.999999999949946,2100.0000000000778,15.000000000000687,31.166834428997827,94.15719986007522,5.947242793595382,45.3367359681188
0.625,0.25,0.125,3.643977251103914e-9,30.999999999950866,2100.0000000000796,15.000000000000686,31.166834428997856,94.15719986007535,5.947242793595397,43.76197683234192
0.65,0.22499999999999998,0.125,3.7055896178166834e-9,30.999999999951733,2100.0000000000814,15.000000000000687,31.166834428997888,94.15719986007556,5.947242793595397,42.18721769656506
0.675,0.19999999999999996,0.125,3.7749535427934106e-9,30.999999999952664,2100.000000000083,15.000000000000686,31.16683442899792,94.15719986007565,5.947242793595407,40.61245856078815
0.7,0.17500000000000004,0.125,3.842369277644886e-9,30.99999999995344,2100.000000000085,15.000000000000686,31.16683442899796,94.15719986007578,5.947242793595418,39.03769942501126
0.725,0.15000000000000002,0.125,3.916895281775202e-9,30.999999999954245,2100.0000000000873,15.000000000000684,31.166834428998015,94.157199860076,5.947242793595418,37.46294028923439
0.75,0.125,0.125,3.986636809219437e-9,30.999999999954987,2100.0000000000896,15.000000000000686,31.166834428998065,94.15719986007619,5.947242793595425,35.8881811534575
0.775,0.09999999999999998,0.125,4.06330962336787e-9,30.999999999955737,2100.0000000000914,15.000000000000684,31.166834428998115,94.1571998600763,5.947242793595429,34.313422017680594
0.8,0.07499999999999996,0.125,4.0932603521772544e-9,30.999999999957332,2100.000000000095,15.000000000000647,31.16683442899797,94.15719986007633,5.947242793595414,32.73866288190352
0.825,0.050000000000000044,0.125,4.225638929320917e-9,30.999999999957186,2100.0000000000964,15.000000000000684,31.16683442899824,94.15719986007673,5.947242793595446,31.163903746126817
0.85,0.025000000000000022,0.125,4.315406943193037e-9,30.999999999957883,2100.000000000099,15.000000000000684,31.166834428998335,94.15719986007691,5.947242793595461,29.58914461034994
0.875,0.0,0.125,4.4059625045052544e-9,30.999999999958522,2100.000000000102,15.000000000000684,31.166834428998413,94.15719986007716,5.947242793595461,28.014385474573043
0.0,0.85,0.15,2.6168634884023147e-9,30.999999999906503,2100.000000000053,15.00000000000071,31.166834428999554,94.15719986007429,5.947242793595489,80.92570630010248
0.025,0.825,0.15,2.645451986139091e-9,30.99999999990935,2100.0000000000537,15.00000000000071,31.166834428999394,94.15719986007426,5.947242793595475,79.35094716432556
0.05,0.7999999999999999,0.15,2.6685085233929538e-9,30.999999999912518,2100.000000000054,15.000000000000705,31.166834428999177,94.15719986007419,5.947242793595461,77.77618802854862
0.075,0.775,0.15,2.7147433933879623e-9,30.999999999915417,2100.0000000000555,15.00000000000071,31.166834428999085,94.15719986007424,5.947242793595457,76.2014288927718
0.1,0.75,0.15,2.749576267923245e-9,30.99999999991798,2100.0000000000564,15.000000000000709,31.166834428998953,94.15719986007423,5.947242793595446,74.62666975699489
0.125,0.725,0.15,2.7878827300810526e-9,30.999999999920448,2100.0000000000573,15.000000000000709,31.166834428998836,94.15719986007427,5.947242793595446,73.05191062121801
0.15,0.7,0.15,2.82861865524489e-9,30.999999999922718,2100.000000000058,15.000000000000709,31.166834428998747,94.15719986007426,5.947242793595436,71.47715148544111
0.175,0.6749999999999999,0.15,2.8632085245084835e-9,30.999999999924825,2100.000000000059,15.000000000000709,31.166834428998648,94.15719986007431,5.947242793595432,69.90239234966424
0.2,0.65,0.15,2.900652690221393e-9,30.99999999992699,2100.00000000006,15.000000000000709,31.166834428998552,94.1571998600743,5.947242793595425,68.32763321388732
0.225,0.625,0.15,2.941977621526345e-9,30.99999999992895,2100.000000000061,15.000000000000707,31.166834428998456,94.15719986007436,5.947242793595418,66.75287407811044
0.25,0.6,0.15,2.9831739860405337e-9,30.9999999999308,2100.000000000062,15.000000000000709,31.166834428998396,94.15719986007437,5.9472427935954215,65.17811494233354
0.275,0.575,0.15,3.022828926393186e-9,30.9999999999325,2100.000000000063,15.000000000000707,31.166834428998353,94.15719986007448,5.947242793595411,63.603355806556685
0.3,0.5499999999999999,0.15,3.0697971849116286e-9,30.999999999934225,2100.000000000064,15.000000000000707,31.16683442899827,94.15719986007451,5.947242793595407,62.02859667077977
0.325,0.525,0.15,3.11494437786359e-9,30.999999999935817,2100.0000000000655,15.000000000000705,31.166834428998236,94.15719986007461,5.947242793595404,60.45383753500291
0.35,0.5,0.15,3.163325990274147e-9,30.999999999937227,2100.0000000000664,15.000000000000705,31.166834428998186,94.15719986007467,5.947242793595407,58.87907839922601
0.375,0.475,0.15,3.2087871553210845e-9,30.999999999938755,2100.0000000000678,15.000000000000705,31.16683442899815,94.15719986007467,5.947242793595411,57.30431926344908
0.4,0.44999999999999996,0.15,3.2592795267624053e-9,30.99999999994014,2100.000000000069,15.000000000000705,31.166834428998136,94.1571998600748,5.9472427935954,55.72956012767222
0.425,0.42499999999999993,0.15,3.3115300495478904e-9,30.99999999994145,2100.0000000000705,15.000000000000705,31.166834428998115,94.15719986007488,5.947242793595404,54.15480099189533
0.45,0.4,0.15,3.363412269053844e-9,30.999999999942712,2100.000000000072,15.000000000000703,31.166834428998087,94.157199860075,5.947242793595404,52.58004185611845
0.475,0.375,0.15,3.4170503361309952e-9,30.99999999994392,2100.000000000073,15.000000000000705,31.16683442899809,94.15719986007507,5.947242793595407,51.00528272034155
0.5,0.35,0.15,3.4731749209639184e-9,30.99999999994509,2100.0000000000746,15.000000000000705,31.166834428998083,94.15719986007514,5.947242793595418,49.430523584564654
0.525,0.32499999999999996,0.15,3.530116683352524e-9,30.999999999946194,2100.0000000000764,15.000000000000703,31.166834428998083,94.15719986007531,5.947242793595414,47.855764448787774
0.55,0.29999999999999993,0.15,3.591751046540787e-9,30.99999999994726,2100.0000000000778,15.000000000000703,31.166834428998094,94.1571998600754,5.947242793595411,46.28100531301087
0.575,0.275,0.15,3.6539088289879307e-9,30.999999999948315,2100.0000000000796,15.000000000000703,31.16683442899811,94.15719986007556,5.9472427935954215,44.70624617723401
0.6,0.25,0.15,3.7153406683246966e-9,30.99999999994924,2100.0000000000814,15.000000000000703,31.16683442899813,94.1571998600757,5.947242793595429,43.13148704145712
0.625,0.225,0.15,3.7825651626196405e-9,30.99999999995025,2100.000000000083,15.000000000000702,31.166834428998154,94.15719986007579,5.947242793595418,41.55672790568022
0.65,0.19999999999999998,0.15,3.855724661469703e-9,30.999999999951182,2100.000000000085,15.000000000000703,31.166834428998193,94.15719986007598,5.947242793595432,39.98196876990333
0.675,0.17499999999999996,0.15,3.9183001083913805e-9,30.99999999995202,2100.0000000000873,15.000000000000703,31.16683442899823,94.15719986007612,5.947242793595446,38.40720963412644
0.7,0.15000000000000005,0.15,3.991213809668467e-9,30.99999999995295,2100.000000000089,15.000000000000703,31.166834428998257,94.15719986007628,5.94724279359545,36.832450498349544
0.725,0.12500000000000003,0.15,4.079762133098279e-9,30.999999999953747,2100.0000000000914,15.000000000000702,31.166834428998328,94.15719986007645,5.94724279359545,35.25769136257266
0.75,0.1,0.15,4.1563736914898866e-9,30.9999999999545,2100.000000000094,15.000000000000702,31.16683442899839,94.15719986007664,5.947242793595464,33.68293222679577
0.775,0.07499999999999998,0.15,4.238485548735982e-9,30.999999999955275,2100.0000000000964,15.000000000000702,31.16683442899845,94.15719986007682,5.947242793595471,32.10817309101888
0.8,0.04999999999999996,0.15,4.325747917212485e-9,30.99999999995601,2100.000000000099,15.0000000000007,31.16683442899852,94.15719986007704,5.947242793595478,30.533413955241986
0.825,0.02500000000000005,0.15,4.415521111510052e-9,30.999999999956728,2100.000000000102,15.0000000000007,31.166834428998595,94.1571998600773,5.947242793595489,28.9586548194651
0.85,2.7755575615628914e-17,0.15,4.509709129887514e-9,30.999999999957424,2100.0000000001046,15.0000000000007,31.16683442899868,94.1571998600775,5.947242793595496,27.383895683688205
0.0,0.825,0.175,2.684489323060403e-9,30.999999999904144,2100.0000000000546,15.000000000000728,31.166834428999852,94.15719986007454,5.9472427935955245,78.72045737344071
0.025,0.8,0.175,2.7201748746753527e-9,30.99999999990752,2100.0000000000555,15.000000000000728,31.16683442899968,94.15719986007456,5.947242793595514,77.14569823766385
0.05,0.7749999999999999,0.175,2.7581512571971563e-9,30.999999999910653,2100.0000000000564,15.000000000000728,31.166834428999522,94.15719986007453,5.947242793595493,75.57093910188694
0.075,0.75,0.175,2.7918093767866765e-9,30.999999999913484,2100.0000000000573,15.000000000000727,31.166834428999366,94.15719986007448,5.9472427935954855,73.99617996611003
0.1,0.7250000000000001,0.175,2.827559879903893e-9,30.999999999916117,2100.000000000058,15.000000000000727,31.166834428999238,94.15719986007456,5.947242793595482,72.4214208303332
0.125,0.7,0.175,2.86327824628138e-9,30.99999999991885,2100.000000000059,15.000000000000725,31.166834428999096,94.15719986007456,5.947242793595468,70.84666169455629
0.15,0.675,0.175,2.906993973303438e-9,30.999999999921226,2100.00000000006,15.000000000000727,31.166834428999007,94.15719986007454,5.947242793595464,69.27190255877939
0.175,0.6499999999999999,0.175,2.9478001200432283e-9,30.999999999923524,2100.000000000061,15.000000000000725,31.166834428998893,94.15719986007458,5.947242793595461,67.69714342300249
0.2,0.625,0.175,2.986847353006266e-9,30.999999999925684,2100.000000000062,15.000000000000725,31.1668344289988,94.1571998600746,5.94724279359545,66.12238428722557
0.225,0.6000000000000001,0.175,3.031411784813331e-9,30.999999999927685,2100.000000000063,15.000000000000725,31.166834428998726,94.15719986007467,5.94724279359545,64.54762515144873
0.25,0.575,0.175,3.0775275738942484e-9,30.999999999929596,2100.000000000064,15.000000000000725,31.166834428998673,94.15719986007473,5.947242793595446,62.97286601567183
0.275,0.55,0.175,3.1217298937838528e-9,30.999999999931404,2100.000000000065,15.000000000000723,31.166834428998587,94.15719986007478,5.947242793595432,61.39810687989495
0.3,0.5249999999999999,0.175,3.1701008076433837e-9,30.999999999933106,2100.0000000000664,15.000000000000723,31.166834428998538,94.15719986007483,5.947242793595439,59.82334774411804
0.325,0.5,0.175,3.2167012885499884e-9,30.99999999993476,2100.0000000000678,15.000000000000725,31.166834428998502,94.15719986007491,5.947242793595443,58.24858860834117
0.35,0.47500000000000003,0.175,3.2612426562271346e-9,30.99999999993628,2100.000000000069,15.000000000000723,31.16683442899845,94.15719986007497,5.947242793595436,56.67382947256428
0.375,0.45,0.175,3.3181120385298956e-9,30.99999999993782,2100.0000000000705,15.000000000000723,31.166834428998417,94.1571998600751,5.947242793595443,55.099070336787406
0.4,0.425,0.175,3.3654056686528315e-9,30.999999999939277,2100.000000000072,15.000000000000723,31.166834428998392,94.15719986007517,5.947242793595443,53.524311201010505
0.425,0.39999999999999997,0.175,3.4246081769260533e-9,30.9999999999406,2100.000000000073,15.000000000000721,31.16683442899837,94.15719986007525,5.947242793595436,51.94955206523361
0.45,0.37500000000000006,0.175,3.481300415263948e-9,30.999999999941913,2100.0000000000746,15.000000000000723,31.166834428998374,94.15719986007535,5.947242793595432,50.37479292945673
0.475,0.35000000000000003,0.175,3.5394550692730396e-9,30.999999999943142,2100.000000000076,15.000000000000721,31.166834428998342,94.15719986007544,5.947242793595443,48.80003379367982
0.5,0.325,0.175,3.5996639138554866e-9,30.999999999944336,2100.0000000000778,15.000000000000721,31.166834428998364,94.15719986007554,5.947242793595439,47.225274657902936
0.525,0.3,0.175,3.6642820625973957e-9,30.999999999945487,2100.0000000000796,15.000000000000721,31.16683442899838,94.15719986007569,5.947242793595443,45.650515522126064
0.55,0.27499999999999997,0.175,3.7266134749649405e-9,30.99999999994657,2100.0000000000814,15.00000000000072,31.16683442899837,94.15719986007582,5.94724279359545,44.07575638634916
0.575,0.25000000000000006,0.175,3.797467207705714e-9,30.99999999994762,2100.000000000083,15.00000000000072,31.16683442899839,94.15719986007599,5.94724279359545,42.500997250572276
0.6,0.22500000000000003,0.175,3.8640626242951904e-9,30.999999999948617,2100.000000000085,15.000000000000721,31.166834428998428,94.1571998600761,5.947242793595457,40.92623811479539
0.625,0.2,0.175,3.942001973847852e-9,30.999999999949665,2100.0000000000873,15.00000000000072,31.16683442899846,94.1571998600763,5.947242793595468,39.3514789790185
0.65,0.175,0.175,4.010013041163656e-9,30.99999999995055,2100.000000000089,15.00000000000072,31.166834428998495,94.15719986007642,5.947242793595471,37.7767198432416
0.675,0.14999999999999997,0.175,4.086036392276624e-9,30.999999999951456,2100.0000000000914,15.00000000000072,31.16683442899854,94.15719986007659,5.947242793595471,36.20196070746471
0.7,0.12500000000000006,0.175,4.1692343485791744e-9,30.99999999995232,2100.0000000000937,15.00000000000072,31.166834428998605,94.15719986007677,5.9472427935954855,34.627201571687834
0.725,0.10000000000000003,0.175,4.249681105502683e-9,30.999999999953143,2100.0000000000964,15.00000000000072,31.16683442899867,94.15719986007704,5.947242793595493,33.052442435910955
0.75,0.07500000000000001,0.175,4.341140285072028e-9,30.999999999953964,2100.0000000000987,15.000000000000718,31.166834428998715,94.1571998600772,5.947242793595496,31.47768330013404
0.775,0.04999999999999999,0.175,4.421708753954087e-9,30.999999999954756,2100.0000000001014,15.000000000000718,31.166834428998804,94.15719986007741,5.94724279359551,29.902924164357156
0.8,0.024999999999999967,0.175,4.527502126501554e-9,30.999999999955524,2100.0000000001046,15.00000000000072,31.16683442899891,94.1571998600777,5.947242793595521,28.328165028580283
0.825,5.551115123125783e-17,0.175,4.620010317520528e-9,30.99999999995625,2100.0000000001073,15.000000000000718,31.16683442899899,94.15719986007785,5.947242793595532,26.753405892803386
0.0,0.8,0.2,2.7604457785793985e-9,30.999999999901807,2100.0000000000564,15.000000000000746,31.166834429000165,94.15719986007488,5.9472427935955565,76.51520844677901
0.025,0.7749999999999999,0.2,2.7971804806639387e-9,30.999999999905313,2100.000000000057,15.000000000000744,31.16683442899997,94.15719986007483,5.947242793595542,74.9404493110021
0.05,0.75,0.2,2.832920932125324e-9,30.999999999908564,2100.0000000000578,15.000000000000746,31.16683442899981,94.1571998600748,5.947242793595539,73.3656901752252
0.075,0.7250000000000001,0.2,2.871948365044438e-9,30.999999999911573,2100.000000000059,15.000000000000744,31.16683442899966,94.15719986007488,5.947242793595514,71.79093103944838
0.1,0.7,0.2,2.9132319721727592e-9,30.999999999914447,2100.0000000000596,15.000000000000744,31.1668344289995,94.15719986007478,5.94724279359551,70.21617190367141
0.125,0.675,0.2,2.9554777615410108e-9,30.99999999991718,2100.000000000061,15.000000000000744,31.166834428999387,94.15719986007485,5.94724279359551,68.64141276789456
0.15,0.6499999999999999,0.2,2.994267168827057e-9,30.999999999919687,2100.000000000062,15.000000000000744,31.16683442899929,94.1571998600749,5.947242793595496,67.06665363211766
0.175,0.625,0.2,3.0363082602152054e-9,30.999999999922025,2100.0000000000628,15.000000000000744,31.166834428999156,94.15719986007494,5.947242793595496,65.49189449634078
0.2,0.6000000000000001,0.2,3.080264710751331e-9,30.999999999924235,2100.000000000064,15.000000000000743,31.16683442899908,94.157199860075,5.947242793595475,63.91713536056392
0.225,0.575,0.2,3.127139680878768e-9,30.999999999926352,2100.000000000065,15.000000000000744,31.166834428999014,94.15719986007494,5.9472427935954855,62.34237622478697
0.25,0.55,0.2,3.1751557841525607e-9,30.99999999992827,2100.0000000000664,15.000000000000743,31.166834428998932,94.15719986007502,5.947242793595478,60.767617089010095
0.275,0.5249999999999999,0.2,3.2290975240469097e-9,30.99999999993029,2100.0000000000678,15.000000000000743,31.16683442899886,94.15719986007514,5.947242793595475,59.192857953233215
0.3,0.49999999999999994,0.2,3.27333896820065e-9,30.99999999993198,2100.0000000000687,15.000000000000743,31.16683442899882,94.15719986007517,5.947242793595471,57.618098817456314
0.325,0.47500000000000003,0.2,3.325212160170917e-9,30.99999999993369,2100.00000000007,15.000000000000743,31.166834428998754,94.1571998600753,5.947242793595464,56.043339681679456
0.35,0.45,0.2,3.376539613491965e-9,30.999999999935298,2100.0000000000714,15.00000000000074,31.16683442899872,94.15719986007532,5.947242793595464,54.46858054590254
0.375,0.425,0.2,3.432639607832546e-9,30.999999999936833,2100.000000000073,15.00000000000074,31.166834428998705,94.15719986007545,5.947242793595464,52.89382141012567
0.4,0.39999999999999997,0.2,3.489622359232629e-9,30.999999999938332,2100.0000000000746,15.00000000000074,31.166834428998683,94.15719986007551,5.947242793595475,51.31906227434877
0.425,0.37499999999999994,0.2,3.5477258212551247e-9,30.999999999939675,2100.000000000076,15.00000000000074,31.166834428998666,94.15719986007566,5.947242793595475,49.744303138571894
0.45,0.35000000000000003,0.2,3.6087288215690044e-9,30.99999999994106,2100.0000000000778,15.00000000000074,31.166834428998655,94.15719986007572,5.947242793595464,48.16954400279499
0.475,0.325,0.2,3.670695729581583e-9,30.99999999994227,2100.000000000079,15.00000000000074,31.166834428998648,94.15719986007583,5.947242793595478,46.59478486701809
0.5,0.3,0.2,3.736684999466422e-9,30.99999999994354,2100.000000000081,15.00000000000074,31.16683442899866,94.15719986007596,5.947242793595478,45.02002573124121
0.525,0.27499999999999997,0.2,3.80180378750773e-9,30.999999999944727,2100.000000000083,15.000000000000739,31.16683442899867,94.15719986007616,5.947242793595475,43.44526659546433
0.55,0.24999999999999994,0.2,3.8723920269164165e-9,30.999999999945874,2100.000000000085,15.000000000000739,31.16683442899869,94.15719986007625,5.947242793595489,41.87050745968744
0.575,0.22500000000000003,0.2,3.947063412706803e-9,30.99999999994689,2100.000000000087,15.000000000000739,31.16683442899872,94.15719986007645,5.947242793595496,40.295748323910566
0.6,0.2,0.2,4.015458117629397e-9,30.999999999948002,2100.000000000089,15.000000000000737,31.166834428998733,94.15719986007662,5.947242793595493,38.720989188133665
0.625,0.175,0.2,4.101958743654737e-9,30.99999999994895,2100.0000000000914,15.000000000000739,31.16683442899879,94.15719986007677,5.9472427935955,37.14623005235678
0.65,0.14999999999999997,0.2,4.178752080505733e-9,30.99999999994992,2100.0000000000937,15.000000000000737,31.16683442899883,94.15719986007689,5.947242793595503,35.57147091657987
0.675,0.12499999999999994,0.2,4.260653232785999e-9,30.99999999995088,2100.000000000096,15.000000000000737,31.16683442899887,94.15719986007711,5.947242793595521,33.99671178080298
0.7,0.10000000000000003,0.2,4.3511829250424554e-9,30.999999999951765,2100.0000000000987,15.000000000000737,31.166834428998964,94.15719986007733,5.947242793595517,32.42195264502611
0.725,0.07500000000000001,0.2,4.441303428158874e-9,30.99999999995256,2100.0000000001014,15.000000000000737,31.166834428999024,94.15719986007758,5.947242793595535,30.84719350924922
0.75,0.04999999999999999,0.2,4.5377673895602355e-9,30.999999999953417,2100.000000000104,15.000000000000737,31.166834428999096,94.1571998600778,5.947242793595542,29.27243437347232
0.775,0.024999999999999967,0.2,4.636940087486902e-9,30.99999999995425,2100.0000000001073,15.000000000000735,31.16683442899919,94.15719986007801,5.947242793595546,27.69767523769543
0.8,-5.551115123125783e-17,0.2,4.737888730364907e-9,30.999999999955023,2100.0000000001105,15.000000000000737,31.166834428999294,94.15719986007831,5.94724279359556,26.122916101918545
0.0,0.775,0.225,2.8405133669403525e-9,30.999999999899313,2100.0000000000578,15.000000000000766,31.1668344290005,94.15719986007521,5.947242793595581,74.30995952011729
0.025,0.75,0.225,2.8727968712997577e-9,30.999999999903,2100.0000000000587,15.000000000000764,31.166834429000303,94.15719986007517,5.947242793595574,72.73520038434039
