pressure_altitude,temperature,propeller_pitch,manifold_pressure,optimal_power,optimal_airspeed,optimal_fc,objective_value
14437.500000000002,46.24999999999998,2000.0000000000002,19.999868327642176,53.51428238215013,137.14710358218824,9.206628490540137,1.733990651414336e6
14437.500000000002,46.24999999999997,2000.000000002553,20.000000000000004,53.51472808221764,137.14800455663274,9.206693454528413,1.7341640448213606e6
14437.500000007009,46.249999999868336,2049.9999999999995,22.000000000000004,62.25588646771145,152.6655219082199,10.525951936557366,2.2511001585885174e10
14437.50000000136,46.2499999998874,2049.9999999999995,23.000000000000004,65.7566178995226,159.38317944029458,11.0425239984658,6.251863529617484e10
15428.162131257399,43.14787330459472,2050.0000000000005,17.999999999999996,49.11571563810587,127.47711464677843,8.582873044233942,6.250000005641146e10
16500.000000097614,27.499999995904,2000.0000000000002,16.999999999999996,46.23360812623804,120.93835949205467,8.131318835544072,9.000001197636546e10
18212.775191636003,29.982131236576496,2000.0000000000252,15.999999999999746,43.55346865383029,115.99866506983577,7.717719212384626,1.600000000509933e11
16500.000000038526,33.749999999660844,2000.0000000000002,17.999999999999996,49.14658065369859,127.40825577884009,8.557216552955882,4.00008304734141e10
16500.00000000437,33.74999999992233,2000.0000000000002,18.999999999999996,52.61807819028676,134.37626202759833,9.067732227439969,1.0003653021152102e10
16500.000000000004,33.74999999999999,2000.0000000000002,19.999708901549763,56.08856517935605,141.34223990059596,9.578099291607213,8.47472142331815e6
16500.000000000004,33.749999999999986,2000.0000000122645,20.000000000000004,56.08957572734266,141.34426827691152,9.578247902002417,8.475568890125565e6
16500.000000001484,33.74999999997173,2049.9999999999995,21.000000000000004,61.44467631004676,150.22425071748881,10.41010314095228,2.5152981178956203e9
18212.94765835082,29.985002266110627,2050.0000000000005,15.999999999999998,44.86242217554492,118.39769368159742,7.942934628535859,2.0250000005215582e11
16500.00000000221,33.74999999995989,2050.0000000000005,19.999999999999996,57.85765428832988,143.36340301927453,9.878012900968614,2.5084755701463013e9
16500.000000000004,33.74999999999999,2050.0000000000005,20.49965890678752,59.64994179031832,146.7914866797959,10.143876528590372,1.1635680458266973e7
16500.00000005988,39.999999998956355,2000.0000000000002,17.999999999999996,48.51951320361846,127.02332110497572,8.463847150606096,4.000051712420261e10
16500.00000000156,39.999999999869466,2000.0000000000002,18.999999999999996,51.922468298770156,134.10450264137393,8.96561137974047,1.0002955276572393e10
16500.000000000004,39.99999999999999,2000.0000000000002,19.999728119632938,55.32449819734931,141.1837589436777,9.467239189047628,7.392689678636555e6
16500.000000000004,39.99999999999998,2000.0000000003447,20.000000000000004,55.32542339404183,141.18568417792727,9.467375608892468,7.393428942240182e6
16500.00000000158,39.999999999971294,2049.9999999999995,21.000000000000004,60.602882215421324,150.2088152580136,10.285775127234668,2.5138315825839357e9
16500.00000000135,39.999999999967486,2050.0000000000005,19.999999999999996,57.08139354345126,143.24125946021798,9.762296770640646,2.507393430203773e9
16500.000000000004,39.99999999999999,2050.0000000000005,20.499678124516063,58.8410043985611,146.7227946737183,10.023867454087608,1.0361470252214536e7
16500.00000007211,46.249999998942364,2000.0000000000002,17.999999999999996,47.89244575346355,126.63838643105402,8.370477748245243,4.000028346939874e10
16500.000000002132,46.249999999919616,2000.0000000000002,18.999999999999996,51.226858407243995,133.83274325515103,8.863490532039549,1.0002348205004192e10
16500.000000000004,46.24999999999999,2000.0000000000002,19.99974678862581,54.56042674994023,141.0252783864321,9.3563784794075,6.41229938515211e6
16500.000000000004,46.24999999999998,2000.0000000063362,20.000000000000004,54.561271061371485,141.02710007967505,9.356503315888752,6.412940609698539e6
16500.000000001735,46.249999999962284,2049.9999999999995,21.000000000000004,59.761088120797055,150.19337979853867,10.161447113517212,2.5124776774914284e9
16500.00000000344,46.24999999992293,2049.9999999999995,22.000000000000004,63.217043443025695,157.26764369591646,10.676313586722372,2.2520542413106464e10
16500.000000000684,46.249999999836525,2049.9999999999995,23.000000000000004,66.67299876526044,164.34190759328126,11.191180059928364,6.25306071487215e10
16500.000000136428,46.2499999992139,2050.0000000000005,17.999999999999996,49.39322215428233,128.97058810666266,8.616847693926708,6.25002834706474e10
16500.00000002798,46.24999999955618,2050.0000000000005,18.999999999999996,52.84917747641287,136.04485200384943,9.13171416711777,2.2502348206262028e10
16500.000000003005,46.24999999993878,2050.0000000000005,19.999999999999996,56.305132798578455,143.11911590116694,9.646580640313552,2.5064129418766017e9
16500.000000000004,46.24999999999999,2050.0000000000005,20.499696793543,58.03206259171141,146.65410288735535,9.903857766075099,9.194390250399178e6
16500.000000000004,46.24999999999998,2099.9999999958895,21.000000000000004,61.62649252636185,152.1653026932321,10.473378127341142,1.2477678767293388e7
16500.00000000281,46.24999999995391,2099.9999999999995,22.000000000000004,65.20399051705027,159.11947366388335,11.010098289962372,1.002054241439151e10
16500.00000000412,46.249999999907104,2099.9999999999995,23.000000000000004,68.7814885075856,166.0736446343684,11.546818452557993,4.0030607150015724e10
16500.000000151093,46.249999998620595,2100.0000000000005,17.999999999999996,50.893998555163535,131.3027897822388,8.863217639618522,9.000028347189597e10
16500.000000000004,46.24999999999999,2100.0000000000005,20.999646798538848,61.62522894899769,152.16284647004633,10.473188557021118,1.2476431129821219e7
16500.000000000004,46.24999999999998,2100.0000000087202,21.000000000000004,61.62649252684055,152.1653026937381,10.473378127421189,1.2477678767293388e7
16500.0000000034,46.24999999992638,2149.9999999999995,23.000000000000004,70.88997824991688,167.80538167544398,11.902456845188464,2.2530607151309948e10
16500.000000002197,46.24999999995686,2199.9999999999995,23.000000000000004,72.99846799224609,169.53711871651882,12.258095237818576,1.0030607152604162e10
16500.00000000095,46.249999999982656,2249.9999999999995,23.000000000000004,75.10695773457596,171.2688557575936,12.61373363044876,2.5306071538983793e9
16500.000000000004,46.24999999999998,2299.999999995297,23.000000000000004,77.215447476709,173.0005927985061,12.969372023045711,3.060715519259987e7
16500.000000000004,46.24999999999999,2300.0000000000005,22.999446818487055,77.2131995305278,172.9970116125981,12.969026763179734,3.0604094789259188e7
16500.000000000004,46.24999999999999,2300.000000005192,23.000000000000004,77.21544747712628,173.0005927988488,12.969372023116083,3.060715519259987e7
16500.000000001033,46.249999999978286,2350.0000000000005,22.999999999999996,79.32393721924579,174.7323298397472,13.325010415710718,2.530607156487027e9
16500.000000000004,46.24999999999999,2350.0000000000005,23.4993968236,81.41401846456392,177.90535060204536,13.647615075398893,3.638588573955614e7
16500.000000000004,46.24999999999999,2400.0000000000005,23.999346828489838,85.73636791292039,182.69360867127526,14.348054891713808,4.266762670402803e7
